# SPDX-FileCopyrightText: 2023 Sascha Brawer <sascha@brawer.ch>
# SPDX-License-Identifier: CC0-1.0
#
# Public Domain: To the extent possible under law, the authors have
# waived all copyright and related or neighboring rights to this file.
# This work is published from Switzerland.
#
# Family names
# Example: Aberegg https://www.wikidata.org/wiki/Q37499977

Aaron;Q301610
Bechtluft-Sachs;*
Beck;Q2659856
Beckbissinger;*
Beckel;Q37495651
Becker;Q813701
Beckert;Q37239819
Beckstein;Q36938522
Becky;Q37567677
Bedat;Q63759427
Bedeaux;*
Bednjak;*
Beeck;Q36980092
Beeger;*
Beeguer;*
Beeh;Q37441492
Beeler;Q4879843
Beeli;Q21482581
Beer;Q814067
Beerenwinkel;Q83341275
Beereuter;*
Beerhalter;Q107394661
Beeri;Q61129393
Beerkircher;*
Beerli;Q814101
Beese;Q36997083
Beetschen;Q76418078
Beez;Q106363115
Beff-Siebenmann;Q117756745
Beff;Q117756760
Befort;Q37034733
Begali;*
Begelsbacher;*
Begert;Q37297924
Beggia;*
Beggiora;*
Begle;Q37466534
Beglinger;Q37310252
Begmann;*
Begni;Q98097929
Begnis;*
Begré;Q117756782
Beguet;*
Beguin;Q37282799
Beheler;Q37550890
Behle;Q37013281
Behm;Q21508633
Behmer;Q37322232
Behmerburg;*
Behn-Eschenburg;*
Behnisch;Q60448777
Behrens;Q814559
Behrenstamm;*
Behret;*
Behringer;Q30669578
Behrmann;Q21475420
Bei;Q36878186
Beichel;*
Beieler;*
Beier;Q37196565
Beigel;Q37444321
Beiger;Q73173998
Beil;Q24261114
Beili;*
Beilick;*
Bein;Q21476550
Beiner;Q37494696
Beirer;*
Beis;Q36918475
Beisbarth;*
Beisel;Q814860
Beisemann;*
Beising;*
Beissert;*
Beisswenger;*
Beivi;*
Beizer;Q107417460
Beke;Q16479885
Beker;Q21454843
Bekermus;*
Bel;Q28945717
Belada;*
Belaieff;*
Belart;*
Belat;Q105175248
Belatti;*
Belce;*
Beldi;Q107448489
Beleda;*
Belet;Q76426077
Belfrage;Q815438
Belig;*
Belin;Q26079676
Beling;Q37218806
Belinger;Q111755133
Beljean;*
Belk;Q24451637
Bell;Q1444604
Bellac;*
Belladelli;*
Bellaggio;*
Bellani;Q64347180
Bellardi;Q101035028
Bellarmi;*
Bellaz;*
Belle;Q16479493
Bellengi;*
Bellenot;*
Beller;Q21475422
Bellevaux;*
Belli;Q16479508
Bellib;*
Belliger;*
Bellingardi;*
Bellinzona;*
Bellisoni;*
Bellmann;Q27203333
Bellmond;*
Bellmont;Q112600128
Bello;Q16479858
Bellof;*
Bellometti;*
Belloni;Q55400771
Bellorini;Q99980795
Belluel;*
Bellvilà;*
Bellwalder;*
Belossi;*
Belotti;Q21452316
Belotto;*
Beloussow;Q20519615
Belperrin;*
Belperroud;*
Belrichard;*
Belser;Q21504682
Beltrame;Q27974086
Beltrametti;Q76418073
Beltrami;Q20995754
Belvisotti;*
Belzung;*
Bema;Q113553290
Bemmann;Q107450976
Benador;*
Benagli;*
Benaglio;Q94315449
Benajès;*
Benaroya;*
Benavides;Q5725502
Bencker;Q37554900
Bendel;Q16479640
Bender;Q1158266
Benderer;*
Bendfeldt;Q37064233
Bendheim;Q37563423
Bendit;Q36972827
Bene;Q21496830
Benedett;*
Benedetter;*
Benedetti-Lehmann;*
Benedetti;Q21492131
Benedickter;*
Benerecetti;*
Benesch;Q31838816
Benett;Q21508651
Beney;Q56246272
Bengel;Q37446436
Bengeser;*
Benguerel dit Jacot;*
Benguerel-dit-Jacot;*
Benguerel-dit-Perroud;*
Benicchio;*
Benig;*
Benisowitsch;*
Benizzi;*
Benker;Q37571752
Benkert;Q21489088
Bennasar;*
Bennemann;Q107394270
Benner;Q20995763
Bennet;Q20995766
Benninger;Q37197786
Benois;Q31042433
Benoit-Barnet;*
Benoit-Gonin;*
Benoit-dit-Roulier;*
Benoit;Q23722326
Benovici;*
Benoziglio;*
Bensegger;*
Benson;Q2660575
Bentele;Q818223
Benteli;Q117756805
Bentz;Q37527639
Benusiglio;*
Benvegnen;*
Benvegnin;*
Benz;Q15787722
Benzenhofer;*
Benzieng;*
Benziger;Q37273436
Benzonelli;*
Berard;Q37562419
Berasconi;*
Beratto;*
Beraud;Q37059776
Berberat;Q77381518
Berberides;*
Berbet;*
Berbier;*
Bercantal-dit-Birchenthal;*
Bercet;*
Berchadsky;*
Berchem;Q37502109
Berchenmeier;*
Berchenmeyer;Q117756912
Bercher;Q12785729
Berchielli;*
Berchier;*
Berchit;*
Berchten;Q117756932
Berchtold;Q12785732
Bercioux;*
Berckum;*
Bercovici;Q21508663
Bercowitz;*
Berczely;*
Berdat;*
Berdez;Q77404067
Berdoll;*
Berdoz;*
Berdux;*
Berendt;Q27976271
Berenger;Q37162668
Berens;Q16479895
Berenwinkel;Q83341517
Berera;*
Beresini;*
Bereth;Q117757063
Beretta-Piccoli;*
Beretta;Q21493517
Bereuter;Q107417486
Berg;Q12785738
Bergagliotti;*
Bergamin;Q69954740
Bergaz;*
Bergdol;*
Bergdorf;Q37045156
Bergen;Q819509
Bergendi;*
Bergeon;Q37240807
Berger;Q1260304
Bergerhofer;*
Bergermeier;*
Berghoff;Q37312011
Berghändler;*
Bergien;*
Bergier;Q56537708
Berginz;*
Berglas;Q26709937
Bergmann;Q1258348
Bergna;*
Bergner;Q21493521
Bergoend;*
Bergometti;*
Bergonzo;*
Bergoz;*
Bergsträßer;Q16479656
Berguer;Q48979467
Berguerand;*
Berguglia;*
Bergundthal;*
Berholz;*
Beri;Q37231820
Beria;Q37545763
Beriger;*
Beringen;Q113278816
Beringer;Q37469689
Berini;Q37525752
Berio;Q21492245
Berjeaud;*
Berjeux;*
Berkmann;Q99746028
Berl;Q37429850
Berla;Q106065740
Berlami;*
Berlancourt;Q117756829
Berlani;*
Berlepsch;Q108616129
Berli;Q55238447
Berliat;*
Berlie;*
Berlincourt;Q110602894
Berlinerblau;Q101245775
Berlinger;Q21493592
Berlingue;*
Berlitz;Q117075803
Bermann;Q36996591
Bermeitinger;Q110458691
Bern;Q37477115
Berna;Q37081391
Bernachi;*
Bernachot;*
Bernand;Q98210379
Bernard;Q11134722
Bernarda;*
Bernardasci;*
Bernardi;Q21493594
Bernardin;Q47541976
Bernardinelli;*
Bernardini;Q12785774
Bernaschina;Q101035058
Bernasconi;Q19833892
Bernasocchi;*
Bernat;Q37104349
Bernath;Q37538449
Bernauer;Q21493595
Berne;Q12785779
Bernegger;Q56537715
Berneis;*
Berner;Q23045903
Bernet;Q21475423
Bernetta;*
Berney;Q21493307
Bernhard;Q824669
Bernhardsgrütter;*
Bernhardt;Q18398084
Bernheim;Q24514233
Bernlochner;Q107394767
Berno;Q37548661
Bernodet;*
Bernold;Q77408278
Bernoud;*
Bernoulli;Q21506816
Bernowitz;*
Bernstein;Q21660706
Bernus;Q75235601
Bernuzzi;*
Beroggi;*
Beroldo;*
Beron;Q37541728
Berovalis;*
Berra;Q16833324
Berrel;*
Berrenini;*
Berrer;Q105412639
Berret;Q36897083
Berri;Q21508798
Berrini;Q106936394
Berruex;*
Berrut-Berthoud;*
Berrut-Maréchaud;*
Berrut;*
Bersacola;*
Bersanini;*
Bersch;Q36873259
Berset;Q41540669
Berseth;*
Bersier;Q76417868
Bersinger;*
Bersorger;*
Bert-Erboul;*
Berta Borella;*
Berta-Carmine;*
Bertagnolio;*
Bertallo;*
Bertalmio;*
Bertarionne;*
Bertecco;*
Berteletti;*
Bertelleto;*
Bertelletto;*
Bertellot;*
Bertelotti;*
Bertelé;*
Berten;Q37550520
Bertenghi;*
Berterini;*
Bertha;Q36874411
Berthaud;Q25302411
Berthaudin;*
Berthel;Q37455703
Berthele;Q83341810
Berther;Q827808
Bertherin;*
Berthex;*
Berthiez;*
Berthola;*
Berthold;Q16833334
Bertholet;Q65098043
Bertholjotti;*
Berthoud dit Gallon;*
Berthoud-Esaïe;*
Berthoud-dit-Gallon;*
Berthoud;Q37544009
Berthousoz;*
Berthout van Berchem;*
Berthouzoz;*
Berti;Q21506799
Bertiller;*
Bertilliot;*
Bertin;Q21494221
Bertina;*
Bertinasco;*
Bertinat;*
Bertini-Morini;*
Bertinoia;*
Bertisch;Q106065768
Bertocchi;Q36987700
Bertogg;*
Bertogliati;*
Bertolazzi;Q99662262
Bertolf;*
Bertoli;Q21510133
Bertoliatti;*
Bertolli;*
Bertolosi;*
Bertona;*
Bertoni;Q21491278
Bertossa;Q107454361
Bertotti;Q37309042
Bertram;Q12785804
Bertrand;Q12785806
Bertsch;Q25113790
Bertschi;Q37524950
Bertschin;Q117024844
Bertschinger;Q23135641
Bertschmann;Q107451688
Bertschy;Q37456487
Bertuch;Q83341851
Bertuchoz;*
Bertuol;*
Bertusi;*
Berutto;*
Berva;*
Bervini;*
Berwanger;Q37539963
Berweger;Q107394450
Berz;Q37111186
Berüter;*
Besagni;*
Besancet;*
Besancon;Q37446816
Besch;Q37202472
Besek;*
Besenval;*
Besenzoni;*
Besençon;*
Besi;Q113532206
Besimo;*
Besmer;Q37558685
Besozzi;Q21508805
Bessat;*
Bessaud;*
Besse;Q23780632
Besseaud;*
Bessenich;*
Bessermann;*
Bessero-Belti;*
Bessert;Q37436834
Bessicot;*
Bessin;Q61953714
Bessire;Q37567577
Bessmer;Q37237553
Besso;Q37448446
Besson;Q12785826
Best;Q16833377
Bestenheider;*
Bestgen;Q37086950
Bestrzynski;*
Besté;*
Besuchet;*
Betes-Holzer;*
Bethaz;*
Bethge;Q28150773
Beti;*
Beton;Q36916870
Betrix;*
Betsch;Q37267533
Betscha;*
Betsche;*
Betschen;Q117757486
Betscher;Q107417510
Betschmann;*
Betschon;*
Bettac;*
Bettack;*
Bettanta;*
Bettata;*
Bettazza;*
Bettelhäuser;*
Bettelini;Q99906453
Bettembos;*
Bettems;*
Bettenmann;*
Bettera;*
Bettex;Q56246579
Bettez;Q37564028
Betticher;*
Bettig;*
Bettin;Q37533545
Bettinaglio;*
Bettineschi;*
Betting;Q37162362
Bettler;Q107287916
Betton;Q37179578
Bettonagli;*
Bettone;*
Bettosini;*
Bettschart;Q107417516
Bettschen;*
Bettè;*
Betulius;Q117031727
Betz;Q20995792
Betzenbichler;*
Beuchat;Q37050219
Beuche;Q107451768
Beuclair;*
Beucler;Q37471498
Beugger;*
Beuggert;Q100273343
Beuglet;Q104592968
Beuret;Q65098105
Beureux;*
Beurret;*
Beurrié;*
Beusch;Q117038882
Beutel;Q37540940
Beutler;Q20671924
Beutter;*
Beuttner;*
Beux;*
Bevilacqua;Q15058966
Bevilaqua;Q55762331
Beyeler;Q37460911
Beyer;Q23892444
Beying;*
Beyl;Q37551988
Beyli;*
Beyme;*
Beyna;*
Beyner;*
Beyrich;Q26001417
Beysard;*
Beytrison;*
Bezel;*
Bezinge;*
Bezmann;*
Bezuchet;*
Bezzola;Q854534
Bhend;Q76417791
Biacchi;*
Biadetti;*
Biadici;*
Biady;*
Biaggi de Blasys;*
Biaggi;Q28026460
Biaggio;*
Biagiolo;*
Bial;Q37493416
Bialer;Q106353439
Bialusky;*
Bianchera;*
Bianchi-Gabuzzi;*
Bianchi-Pastori;*
Bianchi-Piattola;*
Bianchi-Serini;*
Bianchi;Q912131
Bianchina;*
Bianchini;Q21428405
Bianco-Chinto;*
Biancone;Q37507210
Bianconi;Q37522852
Biarini;*
Biasca;*
Biasini;Q56537736
Biasio;*
Biasiutti;*
Biatel;*
Bibbia;*
Biber;Q109330108
Biberstein;Q37008852
Biberti;*
Bibet;*
Bibo;Q37527160
Bibus;*
Bicard;*
Bicca;*
Bichelkostner;*
Bicher;Q37552530
Bichet;Q27986726
Bichovsky;*
Bichsel;Q37573288
Bickart;Q37543183
Bickel;Q37243433
Bidal;Q37563034
Bidau;*
Bidaux;Q117757569
Bideau;Q15948590
Bideaux;Q98206920
Bideller;*
Bider;Q36916373
Biderbost;*
Bidet;Q65098172
Bidinelli;*
Bidiville;*
Bidlingmeyer;*
Bieber;Q16833402
Biechlin;*
Biechy;Q37534835
Bieder;Q37041396
Biederer;Q105529412
Biedermann;Q17450564
Biedert;Q105529413
Biedlingmaier;*
Biefer;*
Bieg;Q37474834
Biegenwald;Q117086480
Bieger;Q37495739
Bieglin;*
Biehl;Q21492012
Biehly;*
Bieinisowitsch;*
Biel;Q16275034
Bielander;*
Bieler;Q21476719
Bielfeld;Q107599121
Bieli;Q96651269
Bielli;Q37446371
Biellmann;*
Bielmann;Q20554408
Bielschowsky;Q21476720
Bielser;Q37519429
Bienefeld;*
Bienmüller;*
Bienz;Q37109195
Biera;Q37543929
Bierens-de-Haan;*
Bieri;Q37464709
Biermer;*
Biert;*
Bierter;*
Bierwirth;Q56244835
Biery;Q37080619
Biesele;*
Biesser;*
Biesuz;*
Bietenhader;*
Bietenhard;Q76426160
Bietenharder;*
Bietenholz;*
Bietry;Q65098184
Biffi;Q21492014
Bifrare;*
Bigall;*
Bigard dit Picard;*
Bigard;Q21476724
Bigelow;Q16833408
Biggel;Q107599174
Biggör;*
Bigler;Q37513384
Bigliotti;*
Bignasci;*
Bignatti;*
Bignens;*
Bigogno;*
Bigolin;*
Bihlmann;*
Bijon;*
Bikel;Q47454579
Bikle;Q36897528
Biland;Q37479510
Bilang;*
Bilat;*
Bilder;Q28049917
Bildhauer;Q106065871
Bilger;Q861752
Bilgeri;Q117191734
Bilgerig;*
Bilgery;*
Bilgischer;*
Bilharz;Q37570500
Bill;Q14830074
Biller;Q47458707
Billeter;Q21509360
Billette;Q37514580
Billiani;*
Billieux;*
Billo;Q36972314
Billod-Girard;*
Billon;Q25308113
Billoud;*
Billwiller;*
Bimsenstein;*
Binaghi;Q101035318
Bind;Q107287924
Binda;Q37200569
Bindella;*
Binder;Q2662113
Binding;Q30421403
Bindit;*
Bindith;*
Bindschedler;Q41824747
Bindschädler;Q107417608
Bindt;*
Bindy;*
Binetti;Q21492018
Bing;Q14915263
Binge;Q37485539
Bingesser;*
Binggeli;Q37442679
Bingisser;*
Bini;Q16833417
Binkert;Q39374228
Binna;*
Binner;Q4914436
Binnie;Q21509908
Binns;Q28205860
Binoth;*
Binsacca;*
Binsack;*
Binswanger;Q21491281
Binz;Q37535793
Binzegger;*
Binzoni;*
Biolaz;*
Bioletto;Q99944043
Bioley;*
Biollaz;*
Biolzi;*
Bion;Q76417890
Bionaz;*
Bionda-Camana;*
Bionda;Q65098245
Biondina;*
Biondini;*
Biran;Q66615628
Birau;Q107225885
Birbaum;Q83342139
Bircher;Q16833423
Birchler;Q36858918
Birchmeier;Q37232527
Birckenstädt;*
Birde;*
Birenstihl;*
Birenstil;*
Birgelen;*
Biri;Q37202493
Birk;Q36929451
Birkeland;Q27888836
Birkenmaier;*
Birkenmeier;Q37553043
Birkenseer;Q117236777
Birkhäuser;Q76426153
Birkle;Q37195310
Birkmair;*
Birlauf;*
Birlinger;Q117191461
Birmele;*
Birnbaumer;*
Birra;*
Birrer;Q37266411
Birrfelder;*
Birrwyler;*
Birsfelder;*
Birukoff;*
Birve;*
Bisang;Q68241901
Bisantz;*
Bisaz;*
Biscaccianti;*
Biscara;*
Bischhausen;*
Bischhauser;Q117758989
Bischl;*
Bischler;*
Bischof;Q866108
Bischofberger;Q60644102
Bischoff;Q15788773
Bischofsberger;*
Biscioni;*
Bisculm;*
Bise;Q37484742
Bisegger;*
Biselli;*
Biselx;*
Biser;Q37142192
Bisetti;*
Bisguolm;*
Bisi dit Bigy;*
Bislin;*
Bismark;Q37449457
Bisognetti;*
Bisquolm;*
Bissat;*
Bissbort;*
Bissegger;Q36937887
Bisser;Q107417621
Bissig;Q76417736
Bissola;*
Bistesi;*
Bitsch;Q24250642
Bitschin;*
Bitschy;*
Bittana;*
Bittel;Q37524678
Bitter;Q16860038
Bitterli;Q76417746
Bitterlin;Q105305487
Bittig;*
Bittlingmeier;*
Bitzer;Q879134
Bitzi;Q107599941
Bitzius;Q77619468
Bitzler;*
Biveroni;*
Bivetti;*
Bivrun;*
Bizaj;*
Bizioli;*
Bizozzero;*
Bizzari;*
Bizzozero;Q76422568
Biéri;*
Biéry;*
Biétry;*
Bjarsch;*
Björnstad;Q41983939
Bladergroen;*
Bladie;*
Blaffer;Q84600472
Blaga;Q21488811
Blaile;*
Blailé;*
Blaimer;*
Blaise;Q13554023
Blake;Q15788891
Blanalt;*
Blanc-Garin;*
Blanc;Q11158094
Blanchard;Q21500593
Blanche;Q17698399
Blanchetti;*
Blanchod;*
Blanchong;*
Blanchoud;Q76422482
Blanchut;*
Blanckarts;*
Blanco;Q16860087
Blandenier;*
Blangey;*
Blank;Q13552819
Blankard;*
Blankart;Q76426017
Blanke;Q21476694
Blankenbühler;*
Blankenhorn;Q37466493
Blankenstyn;*
Blant;Q106598448
Blanvalet;*
Blapp;*
Blaschka;Q37313445
Blaser;Q37432676
Blasiman;Q37009759
Blasimann;*
Blasius;Q21453702
Blasowitsch;*
Blassa;*
Blatt;Q47457813
Blatter;Q21476697
Blattmann;Q30132986
Blattmer;*
Blattner;Q21476698
Blau;Q16860097
Blaue;Q37147984
Blauel;*
Blauer;Q37476078
Blauner;Q37068498
Blazeck;*
Blech;Q37116259
Bledt;*
Bleesz;*
Blehs;*
Bleibler;*
Bleibtreu;Q18545070
Bleichenbacher;*
Bleichmann;*
Bleickard;Q104837836
Bleikardt;*
Bleiker;Q76426479
Bleile;Q36895037
Blenke;*
Blesi;Q37250094
Blessing;Q12786008
Blessner;*
Bleuel;Q37078462
Bleuer;Q37245537
Bleuler;Q21508493
Bleymüller;*
Blickensdorfer;*
Blickenstorfer;Q76426361
Blickisdorf;*
Blickle;Q28822753
Blidor;Q107195710
Bliggenstorfer;*
Blikenstorfer;*
Blikisdorf;*
Blikle;*
Blindenbacher;*
Blinzig;*
Bloch;Q884579
Blocher;Q15734046
Block;Q884653
Bloeme;*
Blogowski;*
Blom;Q884944
Blondel;Q20995853
Blondey;*
Bloque;*
Blosenhauer;*
Blot;Q25685191
Blotnitzki;*
Blotti;*
Blotzik;*
Blum Gentilomo;*
Blum;Q886147
Blumati;*
Blumberg;Q41804576
Blume;Q25712321
Blumen;Q36854490
Blumenberg;Q16860137
Blumenfeld;Q21489135
Blumenstein;Q37510609
Blumer;Q21476713
Blumschein;*
Blunier;Q37155254
Blunschi;*
Blunschy;Q57550819
Bluntschli;Q76411555
Bluost;*
Blàha;*
Bläsi;Q107599976
Blättler;Q76411020
Bläuenstein;*
Bläuer;Q107417936
Blési;*
Blöchlinger;Q76425887
Blösch;Q77404072
Blötzer;*
Blülle;*
Blümler;*
Blümmel;*
Blünier;Q117759494
Boal;Q4931239
Boarotti;*
Boas;Q21491284
Boasso;Q19901953
Bobaing;*
Bobbià;*
Bobillier;Q25652138
Bobst;Q37542322
Boccazzi;*
Bocchetti;Q21510876
Bocchinelli;*
Bocchini;Q36996092
Boccù;*
Bocek;Q37482206
Boch;Q37474440
Bochatay;Q21510878
Bochatey;*
Bocherens;Q113446940
Bochetti;*
Bochez;*
Bochsler;Q37469198
Bochtler;*
Bochus-Collet;*
Bocian;Q37454265
Bocion;*
Bock;Q889117
Bockermann;*
Bockhoff;*
Bockma;Q98019235
Bockstal;*
Bockstaller;*
Bockstatt;*
Boczko;*
Boddi;*
Bode;Q1158352
Boden;Q16860162
Bodenehr;Q102189435
Bodenheimer;Q21508511
Bodenmann;Q76411462
Bodenmüller;Q83342385
Boder;Q37528014
Bodesohn;*
Bodevin;*
Bodewig;*
Bodillon;*
Bodini;Q15789157
Bodinier;*
Bodinoli;*
Bodje;*
Bodler;*
Bodman;Q37563066
Bodmer;Q21482504
Bodone;*
Boechat;*
Boeck;Q20995861
Boecklin;*
Boedtker;*
Boehlen;*
Boehnlen;*
Boell;Q37115713
Boerlin;*
Boeschenstein;*
Boese;Q37187109
Boessinger;*
Boetsch;*
Boetticher;Q37463109
Boeuf;*
Boeufve;Q111201994
Boeufvé;*
Bofelli;*
Bofetti;*
Boffi;Q56537766
Boffy;*
Bogaert;Q27101982
Bogana;*
Bogenmann;*
Boget;*
Bogetto;*
Boggia;Q37538370
Boggini;*
Boggio-Cucco;*
Boggio-Sola;*
Boggio;Q37305265
Bogiani;*
Bogliani;*
Bogliano;*
Boglin;Q36919771
Bogner;Q21507853
Bogni;*
Bogno;*
Bognuda;*
Bogoni;*
Bogopolsky;*
Bogorad;Q37453993
Bogren;Q27887509
Bogé;*
Bohain;Q65098342
Bohe;*
Bohl;Q4938153
Bohlen;Q21482618
Bohlhalder;*
Bohlhalter;*
Bohli;Q65098344
Bohlig;Q37431097
Bohlindt;*
Bohlinger;Q37557919
Bohm;Q16860180
Bohn;Q21482619
Bohne;Q37091802
Bohnenblust;Q37247841
Bohner;Q16859986
Bohnert;Q37063735
Bohni;*
Bohny;Q76417789
Bohr;Q33129426
Bohraus;*
Bohren;Q37472374
Bohrer;Q29170547
Bohrhauer;*
Boiadjieff;*
Boiani;*
Boicard;*
Boichard;*
Boichat;*
Boichod;*
Boije af Gennäs;*
Boil;*
Boillat;Q37571069
Boillod;*
Boillotat;*
Boimond;*
Boinay;*
Boinnard;*
Bois de Chesne;*
Bois;Q2908924
Boisard;Q64711472
Boissier;Q21492036
Boisson;Q28020161
Boiston;*
Boitel;Q21492037
Boiti;*
Boitzi;*
Boivin;Q21492038
Bojak;*
Bokma;Q37256442
Boksberger;*
Bokstaller;*
Bolanz;Q117759625
Boldacchini;*
Bolecek;*
Bolengo;*
Bolens;Q116375452
Boleso;*
Boletti;*
Bolgar;Q106066107
Bolgé;*
Boll;Q16860197
Bolla;Q21491867
Bollack;Q37440026
Bollag;Q76417744
Bollano;Q21494545
Bollat;*
Bolle-Picard;*
Bolle;Q21487768
Bollenmiller;*
Bollet;*
Bolleter;*
Bollhalder;*
Bolli;Q27534707
Bollier;Q37487018
Bolliet;*
Bolliger;Q20995873
Bollin;Q37118533
Bollina;*
Bollinger;Q20995875
Bollini;Q21491868
Bollman;Q24085141
Bollmann;Q30247450
Bollo;Q37555551
Bologni;*
Bolomey;Q108261579
Bolschweiler;*
Bolsterl;*
Bolt;Q16860206
Bolthausen;*
Bolthauser;*
Boltrès;*
Boltshauser;Q71155884
Bolz;Q37224711
Bolza;Q52073962
Bolzern;Q79143693
Bolzhauser;*
Bolzi;*
Bolzli;*
Bolzoni;Q21491869
Bolzt;*
Bomatter;*
Bombasei;*
Bombeli;*
Bombenger;*
Bombis;*
Bomio-Confaglia;*
Bomio-Giovanascini;*
Bomio-Pacciorini;*
Bomio;*
Bommeli;*
Bommer;Q42963099
Bommottet;*
Bomonti;Q117759741
Bompart;*
Bompieri;*
Bon;Q16860212
Bona;Q54327154
Bonaccio;*
Bonacker;Q37027189
Bonaconsa;*
Bonadimann;*
Bonadurer;*
Bonafini;Q101035689
Bonaldi;Q37524179
Bonali;*
Bonalini;*
Bonalli;*
Bonani;*
Bonanomi;Q21508537
Bonard;Q76425908
Bonardel;*
Bonardelli;*
Bonauer;*
Bonazzola;*
Bonbernard;*
Bonca;Q107197553
Bondallaz;Q77404074
Bondan;*
Bondat;*
Bondeli;Q76426082
Bondietti;*
Bondoni;*
Bondt;*
Bonef;Q117760336
Boneff;*
Bonello-Biet;*
Boner;Q29051509
Bonesana;*
Bonesio;*
Bonetti;Q36984873
Bonettini;*
Bonfa;*
Bonfadelli;*
Bonfico;*
Bonfils;Q37359605
Bonfranchi;*
Bongard;Q30411150
Bongera;*
Bongers;Q16860220
Bongetta;*
Bongni;*
Bongulielmi;*
Bonham;Q19607233
Boni-Pedretti;*
Boni;Q25936419
Bonicalza;*
Boninchi;*
Boniotti;Q100520129
Bonjour dit Brazey;*
Bonjour-dit-Brazey;*
Bonjour;Q37475539
Bonna;Q31453130
Bonnabry;*
Bonnand;*
Bonnavaux;*
Bonneaud;Q65098432
Bonnelance;*
Bonnet;Q892780
Bonnevaux;*
Bonno;Q37170328
Bonny;Q36985523
Bono;Q23817026
Bonoli;*
Bonomessi;*
Bonomi;Q21491347
Bonorand;*
Bonriposi;*
Bonsack;Q892857
Bonsaver;*
Bontadelli;*
Bontadi;*
Bontadina;*
Bontognali;*
Bontosi;*
Bontron;*
Bonvallat;*
Bonvicino;*
Bonvin;Q25340841
Bony;Q30349176
Bonzanigo;Q58187532
Bonzanini;*
Bonzon;Q56479241
Boog;Q37472702
Boor;Q37046131
Boos;Q21448095
Booss;*
Bopp;Q21491877
Boppart;Q106804362
Bora;Q25482420
Borach;*
Boraley;*
Borando;*
Borasi;*
Borbely;Q36928379
Borbey;*
Borboen;*
Borbèly;*
Borcard;Q20757489
Borchers;Q56246553
Borchert;Q28745162
Bord;Q37480729
Bordet dit Burdet;*
Bordi;Q37210432
Bordihn;*
Bordoli;*
Bordonaro;Q37233707
Bordoni;Q21448603
Bordonzotti;*
Bordt;*
Boreatti;*
Borel-Jaquet;*
Borel-Petit-Jaquet;*
Borel-Petitjean;*
Borel-Saladin;*
Borel;Q16860247
Borella;Q36883928
Borelli;Q21491878
Borenstein;Q30315288
Borer;Q36889149
Boret;Q56537800
Borga;Q36935664
Borgeal;*
Borgeat;*
Borgeaud dit Avocat;*
Borgeaud;Q56537803
Borgenheimer;*
Borghesan;*
Borghetti;Q21482633
Borghi;Q16860248
Borgnana;*
Borgnini;*
Borgo-Caratti;*
Borgognon;Q88684779
Borgstedt;*
Borgula;*
Borig;*
Borinelli;*
Borke;Q36899910
Borkowetz;*
Borkowsky;Q83342641
Borla;Q4945722
Borlandelli;*
Borlat;*
Borle;*
Borlin;Q105175489
Borloz;Q77390935
Borm;Q37115415
Bormainero;*
Bormann;Q3642650
Born;Q893914
Bornaghi;*
Bornand;Q76418107
Bornatico;*
Borner;Q37555674
Bornet;Q42959229
Bornex;*
Bornhauser;Q76421929
Bornicchia;*
Bornoz;*
Bornèque;*
Borocco;Q38679020
Borra;Q37264789
Borradori;Q77404081
Borrani;*
Borrat-Besson;*
Borraz;*
Borrer;Q112600018
Borrette;*
Borretti;*
Borri;Q37567296
Borriero;*
Borrini;Q99642355
Borroz;*
Borruat;*
Borsa;Q37448361
Borschberg;*
Borsdorff;*
Borsinger;Q76421967
Borter;Q37031265
Bortis;*
Bortolan;*
Bortolazzo;*
Bortoli;Q36919867
Bortolin;*
Bortolomeazzi;*
Borys;Q9177900
Bosatelli;*
Bosc dit Bosco;*
Bosch;Q15789461
Boschetti;Q37470370
Boschi-Bianchi;*
Boscovitz;*
Bose;Q21500582
Bosel;Q37445301
Bosetti;Q21491886
Bosich;*
Bosle;*
Bosonet;*
Bosonnet;*
Boss;Q16860273
Bossailler;*
Bossard;Q37539663
Bossardt;*
Bossart soit Bossard;*
Bossart;Q36869029
Bossat;*
Bossay;*
Bossel;Q76421640
Bosselmann;Q106353703
Bossenec;*
Bossenmaier;*
Bossens;*
Bossert;Q21508554
Bossetti;*
Bossey;*
Bosshard;Q37235622
Bosshardt;Q21491887
Bosshart;Q37188140
Bossi;Q65047514
Bossinger;Q37507815
Bossli;*
Bosson;Q29966748
Bossoney;*
Bossonnet;*
Bossotto;*
Bossuge;*
Bossy;Q37463315
Bostico;*
Bota;Q64786549
Both;Q16860281
Botkine;*
Botomino;*
Botominow;*
Botscheider;*
Botta;Q21491385
Bottacchiari;Q99884500
Bottacini;*
Bottali;*
Bottallo;*
Bottani;Q99906625
Bottazzoli;*
Bottega;*
Bottelli;*
Botteron;Q37548887
Bottesi;*
Botticchio;*
Bottinelli;Q37518175
Bottoli;*
Botz;Q23640266
Botzenhard;*
Botzenhardt;Q116188962
Boubier;*
Boubisse;*
Boubon;*
Boucard;Q30349270
Bouchat;Q37204703
Bouche;Q37462934
Boucher;Q16860286
Boucherin;*
Bouchet;Q23774782
Bouchoud;*
Bouclainville;*
Boucon;*
Boudaban;*
Bouele;*
Bouffler;*
Bougault;Q113669754
Bougerol;*
